train_dataset,test_dataset,protocol,embedding,clf,seed,n_common_genes,n_train_edges,n_test_edges,auroc,auprc
mHSC-E,mHSC-GM,coverage_matched,minus,mlp,1,3895,4257,1024,0.714344,0.691644
mHSC-E,mHSC-GM,coverage_matched,minus,mlp,2,3895,4257,1024,0.725952,0.715530
mHSC-E,mHSC-GM,coverage_matched,minus,mlp,3,3895,4257,1024,0.727001,0.716514
mHSC-E,mHSC-GM,coverage_matched,minus,mlp,4,3895,4257,1024,0.732109,0.712827
mHSC-E,mHSC-GM,coverage_matched,baseline,lr,0,3895,4257,1024,0.704147,0.689106
mHSC-E,mHSC-GM,coverage_matched,baseline,lr,1,3895,4257,1024,0.711445,0.706126
mHSC-E,mHSC-GM,coverage_matched,baseline,lr,2,3895,4257,1024,0.714642,0.700363
mHSC-E,mHSC-GM,coverage_matched,baseline,lr,3,3895,4257,1024,0.701706,0.695154
mHSC-E,mHSC-GM,coverage_matched,baseline,lr,4,3895,4257,1024,0.696987,0.686583
mHSC-E,mHSC-GM,coverage_matched,baseline,mlp,0,3895,4257,1024,0.741680,0.727813
mHSC-E,mHSC-GM,coverage_matched,baseline,mlp,1,3895,4257,1024,0.739424,0.741990
mHSC-E,mHSC-GM,coverage_matched,baseline,mlp,2,3895,4257,1024,0.719555,0.724302
mHSC-E,mHSC-GM,coverage_matched,baseline,mlp,3,3895,4257,1024,0.721512,0.717706
mHSC-E,mHSC-GM,coverage_matched,baseline,mlp,4,3895,4257,1024,0.743263,0.742578
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,lr,0,3895,4257,1024,0.686882,0.679411
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,lr,1,3895,4257,1024,0.688324,0.684491
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,lr,2,3895,4257,1024,0.683083,0.678036
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,lr,3,3895,4257,1024,0.700512,0.686480
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,lr,4,3895,4257,1024,0.693459,0.687859
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,mlp,0,3895,4257,1024,0.711075,0.713378
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,mlp,1,3895,4257,1024,0.755501,0.753829
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,mlp,2,3895,4257,1024,0.744015,0.742251
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,mlp,3,3895,4257,1024,0.709503,0.714636
mHSC-E,mHSC-GM,coverage_matched,scGPT_human,mlp,4,3895,4257,1024,0.727154,0.721363
mHSC-E,mHSC-L,native,minus,lr,0,3895,4257,973,0.647976,0.630008
mHSC-E,mHSC-L,native,minus,lr,1,3895,4257,973,0.644844,0.625780
mHSC-E,mHSC-L,native,minus,lr,2,3895,4257,973,0.649017,0.625878
mHSC-E,mHSC-L,native,minus,lr,3,3895,4257,973,0.654286,0.636330
mHSC-E,mHSC-L,native,minus,lr,4,3895,4257,973,0.646262,0.625657
mHSC-E,mHSC-L,native,minus,mlp,0,3895,4257,973,0.647015,0.638372
mHSC-E,mHSC-L,native,minus,mlp,1,3895,4257,973,0.645428,0.629013
mHSC-E,mHSC-L,native,minus,mlp,2,3895,4257,973,0.645995,0.622873
mHSC-E,mHSC-L,native,minus,mlp,3,3895,4257,973,0.649415,0.635810
mHSC-E,mHSC-L,native,minus,mlp,4,3895,4257,973,0.638780,0.621391
mHSC-E,mHSC-L,native,baseline,lr,0,3895,4257,973,0.574667,0.571085
mHSC-E,mHSC-L,native,baseline,lr,1,3895,4257,973,0.575992,0.562739
mHSC-E,mHSC-L,native,baseline,lr,2,3895,4257,973,0.576961,0.568778
mHSC-E,mHSC-L,native,baseline,lr,3,3895,4257,973,0.583546,0.572155
mHSC-E,mHSC-L,native,baseline,lr,4,3895,4257,973,0.589314,0.572690
mHSC-E,mHSC-L,native,baseline,mlp,0,3895,4257,973,0.598818,0.566055
mHSC-E,mHSC-L,native,baseline,mlp,1,3895,4257,973,0.601688,0.575149
mHSC-E,mHSC-L,native,baseline,mlp,2,3895,4257,973,0.585970,0.568501
mHSC-E,mHSC-L,native,baseline,mlp,3,3895,4257,973,0.594273,0.566230
mHSC-E,mHSC-L,native,baseline,mlp,4,3895,4257,973,0.601032,0.574862
mHSC-E,mHSC-L,native,scGPT_human,lr,0,3895,4257,973,0.580956,0.538851
mHSC-E,mHSC-L,native,scGPT_human,lr,1,3895,4257,973,0.585937,0.538748
mHSC-E,mHSC-L,native,scGPT_human,lr,2,3895,4257,973,0.580968,0.536414
mHSC-E,mHSC-L,native,scGPT_human,lr,3,3895,4257,973,0.604760,0.555892
mHSC-E,mHSC-L,native,scGPT_human,lr,4,3895,4257,973,0.593732,0.543812
mHSC-E,mHSC-L,native,scGPT_human,mlp,0,3895,4257,973,0.601430,0.562508
mHSC-E,mHSC-L,native,scGPT_human,mlp,1,3895,4257,973,0.645500,0.602605
mHSC-E,mHSC-L,native,scGPT_human,mlp,2,3895,4257,973,0.628488,0.582050
mHSC-E,mHSC-L,native,scGPT_human,mlp,3,3895,4257,973,0.621429,0.587739
mHSC-E,mHSC-L,native,scGPT_human,mlp,4,3895,4257,973,0.626635,0.598767
mHSC-E,mHSC-L,strict,minus,lr,0,3895,4257,973,0.647976,0.630008
mHSC-E,mHSC-L,strict,minus,lr,1,3895,4257,973,0.644844,0.625780
mHSC-E,mHSC-L,strict,minus,lr,2,3895,4257,973,0.649017,0.625878
mHSC-E,mHSC-L,strict,minus,lr,3,3895,4257,973,0.654286,0.636330
mHSC-E,mHSC-L,strict,minus,lr,4,3895,4257,973,0.646262,0.625657
mHSC-E,mHSC-L,strict,minus,mlp,0,3895,4257,973,0.647015,0.638372
mHSC-E,mHSC-L,strict,minus,mlp,1,3895,4257,973,0.645428,0.629013
mHSC-E,mHSC-L,strict,minus,mlp,2,3895,4257,973,0.645995,0.622873
mHSC-E,mHSC-L,strict,minus,mlp,3,3895,4257,973,0.649415,0.635810
mHSC-E,mHSC-L,strict,minus,mlp,4,3895,4257,973,0.638780,0.621391
mHSC-E,mHSC-L,strict,baseline,lr,0,3895,4257,973,0.574667,0.571085
mHSC-E,mHSC-L,strict,baseline,lr,1,3895,4257,973,0.575992,0.562739
mHSC-E,mHSC-L,strict,baseline,lr,2,3895,4257,973,0.576961,0.568778
mHSC-E,mHSC-L,strict,baseline,lr,3,3895,4257,973,0.583546,0.572155
mHSC-E,mHSC-L,strict,baseline,lr,4,3895,4257,973,0.589314,0.572690
mHSC-E,mHSC-L,strict,baseline,mlp,0,3895,4257,973,0.598818,0.566055
mHSC-E,mHSC-L,strict,baseline,mlp,1,3895,4257,973,0.601688,0.575149
mHSC-E,mHSC-L,strict,baseline,mlp,2,3895,4257,973,0.585970,0.568501
mHSC-E,mHSC-L,strict,baseline,mlp,3,3895,4257,973,0.594273,0.566230
mHSC-E,mHSC-L,strict,baseline,mlp,4,3895,4257,973,0.601032,0.574862
mHSC-E,mHSC-L,strict,scGPT_human,lr,0,3895,4257,973,0.580956,0.538851
mHSC-E,mHSC-L,strict,scGPT_human,lr,1,3895,4257,973,0.585937,0.538748
mHSC-E,mHSC-L,strict,scGPT_human,lr,2,3895,4257,973,0.580968,0.536414
mHSC-E,mHSC-L,strict,scGPT_human,lr,3,3895,4257,973,0.604760,0.555892
mHSC-E,mHSC-L,strict,scGPT_human,lr,4,3895,4257,973,0.593732,0.543812
mHSC-E,mHSC-L,strict,scGPT_human,mlp,0,3895,4257,973,0.601430,0.562508
mHSC-E,mHSC-L,strict,scGPT_human,mlp,1,3895,4257,973,0.645500,0.602605
mHSC-E,mHSC-L,strict,scGPT_human,mlp,2,3895,4257,973,0.628488,0.582050
mHSC-E,mHSC-L,strict,scGPT_human,mlp,3,3895,4257,973,0.621429,0.587739
mHSC-E,mHSC-L,strict,scGPT_human,mlp,4,3895,4257,973,0.626635,0.598767
mHSC-E,mHSC-L,coverage_matched,minus,lr,0,3895,4257,973,0.647976,0.630008
mHSC-E,mHSC-L,coverage_matched,minus,lr,1,3895,4257,973,0.644844,0.625780
mHSC-E,mHSC-L,coverage_matched,minus,lr,2,3895,4257,973,0.649017,0.625878
mHSC-E,mHSC-L,coverage_matched,minus,lr,3,3895,4257,973,0.654286,0.636330
mHSC-E,mHSC-L,coverage_matched,minus,lr,4,3895,4257,973,0.646262,0.625657
mHSC-E,mHSC-L,coverage_matched,minus,mlp,0,3895,4257,973,0.647015,0.638372
mHSC-E,mHSC-L,coverage_matched,minus,mlp,1,3895,4257,973,0.645428,0.629013
mHSC-E,mHSC-L,coverage_matched,minus,mlp,2,3895,4257,973,0.645995,0.622873
mHSC-E,mHSC-L,coverage_matched,minus,mlp,3,3895,4257,973,0.649415,0.635810
mHSC-E,mHSC-L,coverage_matched,minus,mlp,4,3895,4257,973,0.638780,0.621391
mHSC-E,mHSC-L,coverage_matched,baseline,lr,0,3895,4257,973,0.574667,0.571085
mHSC-E,mHSC-L,coverage_matched,baseline,lr,1,3895,4257,973,0.575992,0.562739
mHSC-E,mHSC-L,coverage_matched,baseline,lr,2,3895,4257,973,0.576961,0.568778
mHSC-E,mHSC-L,coverage_matched,baseline,lr,3,3895,4257,973,0.583546,0.572155
mHSC-E,mHSC-L,coverage_matched,baseline,lr,4,3895,4257,973,0.589314,0.572690
mHSC-E,mHSC-L,coverage_matched,baseline,mlp,0,3895,4257,973,0.598818,0.566055
mHSC-E,mHSC-L,coverage_matched,baseline,mlp,1,3895,4257,973,0.601688,0.575149
mHSC-E,mHSC-L,coverage_matched,baseline,mlp,2,3895,4257,973,0.585970,0.568501
mHSC-E,mHSC-L,coverage_matched,baseline,mlp,3,3895,4257,973,0.594273,0.566230
mHSC-E,mHSC-L,coverage_matched,baseline,mlp,4,3895,4257,973,0.601032,0.574862
mHSC-E,mHSC-L,coverage_matched,scGPT_human,lr,0,3895,4257,973,0.580956,0.538851
mHSC-E,mHSC-L,coverage_matched,scGPT_human,lr,1,3895,4257,973,0.585937,0.538748
mHSC-E,mHSC-L,coverage_matched,scGPT_human,lr,2,3895,4257,973,0.580968,0.536414
mHSC-E,mHSC-L,coverage_matched,scGPT_human,lr,3,3895,4257,973,0.604760,0.555892
mHSC-E,mHSC-L,coverage_matched,scGPT_human,lr,4,3895,4257,973,0.593732,0.543812
mHSC-E,mHSC-L,coverage_matched,scGPT_human,mlp,0,3895,4257,973,0.601430,0.562508
mHSC-E,mHSC-L,coverage_matched,scGPT_human,mlp,1,3895,4257,973,0.645500,0.602605
mHSC-E,mHSC-L,coverage_matched,scGPT_human,mlp,2,3895,4257,973,0.628488,0.582050
mHSC-E,mHSC-L,coverage_matched,scGPT_human,mlp,3,3895,4257,973,0.621429,0.587739
mHSC-E,mHSC-L,coverage_matched,scGPT_human,mlp,4,3895,4257,973,0.626635,0.598767
mHSC-GM,hESC,native,minus,lr,0,3895,4038,1001,0.629667,0.635537
mHSC-GM,hESC,native,minus,lr,1,3895,4038,1001,0.609718,0.616203
mHSC-GM,hESC,native,minus,lr,2,3895,4038,1001,0.622537,0.638570
mHSC-GM,hESC,native,minus,lr,3,3895,4038,1001,0.631423,0.649169
mHSC-GM,hESC,native,minus,lr,4,3895,4038,1001,0.628665,0.634632
mHSC-GM,hESC,native,minus,mlp,0,3895,4038,1001,0.652929,0.647924
mHSC-GM,hESC,native,minus,mlp,1,3895,4038,1001,0.680855,0.685702
mHSC-GM,hESC,native,minus,mlp,2,3895,4038,1001,0.689322,0.679034
mHSC-GM,hESC,native,minus,mlp,3,3895,4038,1001,0.677070,0.687442
mHSC-GM,hESC,native,minus,mlp,4,3895,4038,1001,0.659181,0.658578
mHSC-GM,hESC,native,baseline,lr,0,3895,4038,1001,0.720502,0.693954
mHSC-GM,hESC,native,baseline,lr,1,3895,4038,1001,0.707044,0.686244
mHSC-GM,hESC,native,baseline,lr,2,3895,4038,1001,0.720693,0.695673
mHSC-GM,hESC,native,baseline,lr,3,3895,4038,1001,0.705762,0.681408
mHSC-GM,hESC,native,baseline,lr,4,3895,4038,1001,0.699702,0.665755
mHSC-GM,hESC,native,baseline,mlp,0,3895,4038,1001,0.758855,0.738292
mHSC-GM,hESC,native,baseline,mlp,1,3895,4038,1001,0.770879,0.760545
mHSC-GM,hESC,native,baseline,mlp,2,3895,4038,1001,0.773636,0.747907
mHSC-GM,hESC,native,baseline,mlp,3,3895,4038,1001,0.787391,0.774539
mHSC-GM,hESC,native,baseline,mlp,4,3895,4038,1001,0.771594,0.760187
mHSC-GM,hESC,native,scGPT_human,lr,0,3895,4038,1001,0.695598,0.695049
mHSC-GM,hESC,native,scGPT_human,lr,1,3895,4038,1001,0.683853,0.687794
mHSC-GM,hESC,native,scGPT_human,lr,2,3895,4038,1001,0.702341,0.695102
mHSC-GM,hESC,native,scGPT_human,lr,3,3895,4038,1001,0.701287,0.701417
mHSC-GM,hESC,native,scGPT_human,lr,4,3895,4038,1001,0.707766,0.701089
mHSC-GM,hESC,native,scGPT_human,mlp,0,3895,4038,1001,0.753018,0.737267
mHSC-GM,hESC,native,scGPT_human,mlp,1,3895,4038,1001,0.733588,0.724960
mHSC-GM,hESC,native,scGPT_human,mlp,2,3895,4038,1001,0.741317,0.740699
mHSC-GM,hESC,native,scGPT_human,mlp,3,3895,4038,1001,0.734371,0.723662
mHSC-GM,hESC,native,scGPT_human,mlp,4,3895,4038,1001,0.740343,0.737760
mHSC-GM,hESC,strict,minus,lr,0,2795,1880,96,0.657227,0.598748
mHSC-GM,hESC,strict,minus,lr,1,2795,1880,96,0.565430,0.513433
mHSC-GM,hESC,strict,minus,lr,2,2795,1880,96,0.564453,0.521316
mHSC-GM,hESC,strict,minus,lr,3,2795,1880,96,0.667480,0.608941
mHSC-GM,hESC,strict,minus,lr,4,2795,1880,96,0.654297,0.649661
mHSC-GM,hESC,strict,minus,mlp,0,2795,1880,96,0.604492,0.564898
mHSC-GM,hESC,strict,minus,mlp,1,2795,1880,96,0.628906,0.567127
mHSC-GM,hESC,strict,minus,mlp,2,2795,1880,96,0.577637,0.536712
mHSC-GM,hESC,strict,minus,mlp,3,2795,1880,96,0.620117,0.577862
mHSC-GM,hESC,strict,minus,mlp,4,2795,1880,96,0.638184,0.579613
mHSC-GM,hESC,strict,baseline,lr,0,2795,1880,96,0.604492,0.467882
mHSC-GM,hESC,strict,baseline,lr,1,2795,1880,96,0.603516,0.495485
mHSC-GM,hESC,strict,baseline,lr,2,2795,1880,96,0.619629,0.482756
mHSC-GM,hESC,strict,baseline,lr,3,2795,1880,96,0.613770,0.498760
mHSC-GM,hESC,strict,baseline,lr,4,2795,1880,96,0.627930,0.517198
mHSC-GM,hESC,strict,baseline,mlp,0,2795,1880,96,0.647949,0.500991
mHSC-GM,hESC,strict,baseline,mlp,1,2795,1880,96,0.648438,0.547292
mHSC-GM,hESC,strict,baseline,mlp,2,2795,1880,96,0.645508,0.530488
mHSC-GM,hESC,strict,baseline,mlp,3,2795,1880,96,0.651855,0.514236
mHSC-GM,hESC,strict,baseline,mlp,4,2795,1880,96,0.665527,0.567102
mHSC-GM,hESC,strict,scGPT_human,lr,0,2795,1880,96,0.613770,0.501720
mHSC-GM,hESC,strict,scGPT_human,lr,1,2795,1880,96,0.626953,0.482855
mHSC-GM,hESC,strict,scGPT_human,lr,2,2795,1880,96,0.676270,0.564037
mHSC-GM,hESC,strict,scGPT_human,lr,3,2795,1880,96,0.654785,0.560358
mHSC-GM,hESC,strict,scGPT_human,lr,4,2795,1880,96,0.664062,0.546051
mHSC-GM,hESC,strict,scGPT_human,mlp,0,2795,1880,96,0.656250,0.605295
mHSC-GM,hESC,strict,scGPT_human,mlp,1,2795,1880,96,0.677734,0.588622
mHSC-GM,hESC,strict,scGPT_human,mlp,2,2795,1880,96,0.632812,0.528790
mHSC-GM,hESC,strict,scGPT_human,mlp,3,2795,1880,96,0.658203,0.567267
mHSC-GM,hESC,strict,scGPT_human,mlp,4,2795,1880,96,0.656250,0.585964
mHSC-GM,hESC,coverage_matched,minus,lr,0,2845,2060,45,0.661943,0.757852
mHSC-GM,hESC,coverage_matched,minus,lr,1,2845,2060,45,0.694332,0.775098
mHSC-GM,hESC,coverage_matched,minus,lr,2,2845,2060,45,0.647773,0.684509
mHSC-GM,hESC,coverage_matched,minus,lr,3,2845,2060,45,0.601215,0.705396
mHSC-GM,hESC,coverage_matched,minus,lr,4,2845,2060,45,0.682186,0.764142
mHSC-GM,hESC,coverage_matched,minus,mlp,0,2845,2060,45,0.698381,0.752370
mHSC-GM,hESC,coverage_matched,minus,mlp,1,2845,2060,45,0.720648,0.805641
mHSC-GM,hESC,coverage_matched,minus,mlp,2,2845,2060,45,0.757085,0.824244
mHSC-GM,hESC,coverage_matched,minus,mlp,3,2845,2060,45,0.722672,0.793458
mHSC-GM,hESC,coverage_matched,minus,mlp,4,2845,2060,45,0.720648,0.771127
mHSC-GM,hESC,coverage_matched,baseline,lr,0,2845,2001,49,0.867241,0.863038
mHSC-GM,hESC,coverage_matched,baseline,lr,1,2845,2001,49,0.862069,0.849018
mHSC-GM,hESC,coverage_matched,baseline,lr,2,2845,2001,49,0.831034,0.795854
mHSC-GM,hESC,coverage_matched,baseline,lr,3,2845,2001,49,0.813793,0.748576
mHSC-GM,hESC,coverage_matched,baseline,lr,4,2845,2001,49,0.824138,0.761474
mHSC-GM,hESC,coverage_matched,baseline,mlp,0,2845,2001,49,0.824138,0.840628
mHSC-GM,hESC,coverage_matched,baseline,mlp,1,2845,2001,49,0.846552,0.849131
mHSC-GM,hESC,coverage_matched,baseline,mlp,2,2845,2001,49,0.860345,0.843223
mHSC-GM,hESC,coverage_matched,baseline,mlp,3,2845,2001,49,0.779310,0.776685
mHSC-GM,hESC,coverage_matched,baseline,mlp,4,2845,2001,49,0.803448,0.771326
mHSC-GM,hESC,coverage_matched,scGPT_human,lr,0,2845,2089,58,0.551471,0.438269
mHSC-GM,hESC,coverage_matched,scGPT_human,lr,1,2845,2089,58,0.589461,0.462238
mHSC-GM,hESC,coverage_matched,scGPT_human,lr,2,2845,2089,58,0.524510,0.470126
mHSC-GM,hESC,coverage_matched,scGPT_human,lr,3,2845,2089,58,0.563725,0.482721
mHSC-GM,hESC,coverage_matched,scGPT_human,lr,4,2845,2089,58,0.625000,0.559303
mHSC-GM,hESC,coverage_matched,scGPT_human,mlp,0,2845,2089,58,0.738971,0.675986
mHSC-GM,hESC,coverage_matched,scGPT_human,mlp,1,2845,2089,58,0.675245,0.525680
mHSC-GM,hESC,coverage_matched,scGPT_human,mlp,2,2845,2089,58,0.753676,0.725186
mHSC-GM,hESC,coverage_matched,scGPT_human,mlp,3,2845,2089,58,0.650735,0.525029
mHSC-GM,hESC,coverage_matched,scGPT_human,mlp,4,2845,2089,58,0.802696,0.735407
mHSC-GM,hHep,native,minus,lr,0,3895,4038,1223,0.675072,0.662534
mHSC-GM,hHep,native,minus,lr,1,3895,4038,1223,0.708561,0.690226
mHSC-GM,hHep,native,minus,lr,2,3895,4038,1223,0.741252,0.722468
mHSC-GM,hHep,native,minus,lr,3,3895,4038,1223,0.677878,0.659070
mHSC-GM,hHep,native,minus,lr,4,3895,4038,1223,0.730956,0.712545
mHSC-GM,hHep,native,minus,mlp,0,3895,4038,1223,0.789082,0.767512
mHSC-GM,hHep,native,minus,mlp,1,3895,4038,1223,0.771866,0.752120
mHSC-GM,hHep,native,minus,mlp,2,3895,4038,1223,0.788393,0.770174
mHSC-GM,hHep,native,minus,mlp,3,3895,4038,1223,0.778594,0.747482
mHSC-GM,hHep,native,minus,mlp,4,3895,4038,1223,0.784609,0.772191
mHSC-GM,hHep,native,baseline,lr,0,3895,4038,1223,0.740682,0.679512
mHSC-GM,hHep,native,baseline,lr,1,3895,4038,1223,0.760291,0.722648
mHSC-GM,hHep,native,baseline,lr,2,3895,4038,1223,0.787773,0.763878
mHSC-GM,hHep,native,baseline,lr,3,3895,4038,1223,0.795253,0.749550
mHSC-GM,hHep,native,baseline,lr,4,3895,4038,1223,0.760088,0.712130
mHSC-GM,hHep,native,baseline,mlp,0,3895,4038,1223,0.809816,0.793574
mHSC-GM,hHep,native,baseline,mlp,1,3895,4038,1223,0.823552,0.806423
mHSC-GM,hHep,native,baseline,mlp,2,3895,4038,1223,0.814633,0.782540
mHSC-GM,hHep,native,baseline,mlp,3,3895,4038,1223,0.829878,0.796942
mHSC-GM,hHep,native,baseline,mlp,4,3895,4038,1223,0.818590,0.793770
mHSC-GM,hHep,native,scGPT_human,lr,0,3895,4038,1223,0.777562,0.782113
mHSC-GM,hHep,native,scGPT_human,lr,1,3895,4038,1223,0.749508,0.741023
mHSC-GM,hHep,native,scGPT_human,lr,2,3895,4038,1223,0.760671,0.743840
mHSC-GM,hHep,native,scGPT_human,lr,3,3895,4038,1223,0.773970,0.775905
mHSC-GM,hHep,native,scGPT_human,lr,4,3895,4038,1223,0.776353,0.773985
mHSC-GM,hHep,native,scGPT_human,mlp,0,3895,4038,1223,0.817728,0.797150
mHSC-GM,hHep,native,scGPT_human,mlp,1,3895,4038,1223,0.803712,0.801691
mHSC-GM,hHep,native,scGPT_human,mlp,2,3895,4038,1223,0.806747,0.797386
mHSC-GM,hHep,native,scGPT_human,mlp,3,3895,4038,1223,0.811366,0.802508
mHSC-GM,hHep,native,scGPT_human,mlp,4,3895,4038,1223,0.825361,0.814049
mHSC-GM,hHep,strict,minus,lr,0,2748,1261,165,0.889803,0.884610
mHSC-GM,hHep,strict,minus,lr,1,2748,1261,165,0.851161,0.829117
mHSC-GM,hHep,strict,minus,lr,2,2748,1261,165,0.882310,0.891723
mHSC-GM,hHep,strict,minus,lr,3,2748,1261,165,0.906259,0.909384
mHSC-GM,hHep,strict,minus,lr,4,2748,1261,165,0.853365,0.825072
mHSC-GM,hHep,strict,minus,mlp,0,2748,1261,165,0.797972,0.766776
mHSC-GM,hHep,strict,minus,mlp,1,2748,1261,165,0.824567,0.781925
mHSC-GM,hHep,strict,minus,mlp,2,2748,1261,165,0.815457,0.777543
mHSC-GM,hHep,strict,minus,mlp,3,2748,1261,165,0.843520,0.817412
mHSC-GM,hHep,strict,minus,mlp,4,2748,1261,165,0.854099,0.787100
mHSC-GM,hHep,strict,baseline,lr,0,2748,1261,165,0.778137,0.713545
mHSC-GM,hHep,strict,baseline,lr,1,2748,1261,165,0.877020,0.837008
mHSC-GM,hHep,strict,baseline,lr,2,2748,1261,165,0.815310,0.789586
mHSC-GM,hHep,strict,baseline,lr,3,2748,1261,165,0.751396,0.679945
mHSC-GM,hHep,strict,baseline,lr,4,2748,1261,165,0.806935,0.754300
mHSC-GM,hHep,strict,baseline,mlp,0,2748,1261,165,0.607552,0.573941
mHSC-GM,hHep,strict,baseline,mlp,1,2748,1261,165,0.742433,0.697232
mHSC-GM,hHep,strict,baseline,mlp,2,2748,1261,165,0.669850,0.601079
mHSC-GM,hHep,strict,baseline,mlp,3,2748,1261,165,0.759771,0.702064
mHSC-GM,hHep,strict,baseline,mlp,4,2748,1261,165,0.710109,0.643173
mHSC-GM,hHep,strict,scGPT_human,lr,0,2748,1261,165,0.774904,0.746235
mHSC-GM,hHep,strict,scGPT_human,lr,1,2748,1261,165,0.723332,0.697816
mHSC-GM,hHep,strict,scGPT_human,lr,2,2748,1261,165,0.732295,0.720344
mHSC-GM,hHep,strict,scGPT_human,lr,3,2748,1261,165,0.680870,0.658954
mHSC-GM,hHep,strict,scGPT_human,lr,4,2748,1261,165,0.699089,0.672298
mHSC-GM,hHep,strict,scGPT_human,mlp,0,2748,1261,165,0.739788,0.659418
mHSC-GM,hHep,strict,scGPT_human,mlp,1,2748,1261,165,0.747870,0.694630
mHSC-GM,hHep,strict,scGPT_human,mlp,2,2748,1261,165,0.652072,0.606412
mHSC-GM,hHep,strict,scGPT_human,mlp,3,2748,1261,165,0.778431,0.708087
mHSC-GM,hHep,strict,scGPT_human,mlp,4,2748,1261,165,0.671466,0.623337
mHSC-GM,hHep,coverage_matched,minus,lr,0,2794,2349,86,0.741463,0.717462
mHSC-GM,hHep,coverage_matched,minus,lr,1,2794,2349,86,0.644986,0.615237
mHSC-GM,hHep,coverage_matched,minus,lr,2,2794,2349,86,0.680759,0.657320
mHSC-GM,hHep,coverage_matched,minus,lr,3,2794,2349,86,0.641192,0.589437
mHSC-GM,hHep,coverage_matched,minus,lr,4,2794,2349,86,0.691599,0.651306
mHSC-GM,hHep,coverage_matched,minus,mlp,0,2794,2349,86,0.772358,0.764407
mHSC-GM,hHep,coverage_matched,minus,mlp,1,2794,2349,86,0.737669,0.751851
mHSC-GM,hHep,coverage_matched,minus,mlp,2,2794,2349,86,0.745799,0.750621
mHSC-GM,hHep,coverage_matched,minus,mlp,3,2794,2349,86,0.783198,0.775999
mHSC-GM,hHep,coverage_matched,minus,mlp,4,2794,2349,86,0.751220,0.728013
mHSC-GM,hHep,coverage_matched,baseline,lr,0,2794,2291,74,0.625000,0.667158
mHSC-GM,hHep,coverage_matched,baseline,lr,1,2794,2291,74,0.695588,0.690458
mHSC-GM,hHep,coverage_matched,baseline,lr,2,2794,2291,74,0.698529,0.723700
mHSC-GM,hHep,coverage_matched,baseline,lr,3,2794,2291,74,0.781618,0.781481
mHSC-GM,hHep,coverage_matched,baseline,lr,4,2794,2291,74,0.652941,0.662547
mHSC-GM,hHep,coverage_matched,baseline,mlp,0,2794,2291,74,0.748529,0.767557
mHSC-GM,hHep,coverage_matched,baseline,mlp,1,2794,2291,74,0.740441,0.765274
mHSC-GM,hHep,coverage_matched,baseline,mlp,2,2794,2291,74,0.745588,0.757762
mHSC-GM,hHep,coverage_matched,baseline,mlp,3,2794,2291,74,0.754412,0.770231
mHSC-GM,hHep,coverage_matched,baseline,mlp,4,2794,2291,74,0.792647,0.809287
mHSC-GM,hHep,coverage_matched,scGPT_human,lr,0,2794,1875,64,0.925803,0.865661
mHSC-GM,hHep,coverage_matched,scGPT_human,lr,1,2794,1875,64,0.871539,0.813705
mHSC-GM,hHep,coverage_matched,scGPT_human,lr,2,2794,1875,64,0.888151,0.807288
mHSC-GM,hHep,coverage_matched,scGPT_human,lr,3,2794,1875,64,0.883721,0.789360
mHSC-GM,hHep,coverage_matched,scGPT_human,lr,4,2794,1875,64,0.914729,0.870802
mHSC-GM,hHep,coverage_matched,scGPT_human,mlp,0,2794,1875,64,0.901440,0.817916
mHSC-GM,hHep,coverage_matched,scGPT_human,mlp,1,2794,1875,64,0.870432,0.782161
mHSC-GM,hHep,coverage_matched,scGPT_human,mlp,2,2794,1875,64,0.874862,0.708619
mHSC-GM,hHep,coverage_matched,scGPT_human,mlp,3,2794,1875,64,0.891473,0.850479
mHSC-GM,hHep,coverage_matched,scGPT_human,mlp,4,2794,1875,64,0.882614,0.785530
mHSC-GM,mDC,native,minus,lr,0,3895,4038,816,0.469930,0.571604
mHSC-GM,mDC,native,minus,lr,1,3895,4038,816,0.475538,0.582127
mHSC-GM,mDC,native,minus,lr,2,3895,4038,816,0.520016,0.617131
mHSC-GM,mDC,native,minus,lr,3,3895,4038,816,0.477844,0.566364
mHSC-GM,mDC,native,minus,lr,4,3895,4038,816,0.468202,0.560539
mHSC-GM,mDC,native,minus,mlp,0,3895,4038,816,0.489672,0.588822
mHSC-GM,mDC,native,minus,mlp,1,3895,4038,816,0.545637,0.636049
mHSC-GM,mDC,native,minus,mlp,2,3895,4038,816,0.467286,0.572828
mHSC-GM,mDC,native,minus,mlp,3,3895,4038,816,0.545702,0.653536
mHSC-GM,mDC,native,minus,mlp,4,3895,4038,816,0.487046,0.582882
mHSC-GM,mDC,native,baseline,lr,0,3895,4038,816,0.444054,0.538143
mHSC-GM,mDC,native,baseline,lr,1,3895,4038,816,0.521055,0.606701
mHSC-GM,mDC,native,baseline,lr,2,3895,4038,816,0.527967,0.600829
